id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,424432.4227,520.8,22,34,0.469606575,0.761975692,2.634642761,0.997152467,gaze,,,,424432.422669 424432.431069 424432.439469 424432.447869 424432.456269 424432.464669 424432.473069 424432.481469 424432.489869 424432.498269 424432.515069 424432.523469 424432.531869 424432.540269 424432.557069 424432.565469 424432.573869 424432.582269 424432.590669 424432.599069 424432.607469 424432.615869 424432.624269 424432.632669 424432.641069 424432.649469 424432.657869 424432.674669 424432.683069 424432.691469 424432.699869 424432.708269 424432.716669 424432.725069 424432.741869 424432.750269 424432.758669 424432.767069 424432.775469 424432.783869 424432.800669 424432.809069 424432.817469 424432.825869 424432.834269 424432.842669 424432.859469 424432.867869 424432.876269 424432.884669 424432.893069 424432.901469 424432.909869 424432.918269 424432.935069 424432.943469
1,424433.4307,201.6,45,50,0.490012468,0.614508548,2.999209442,0.519950222,gaze,,,,424433.430669 424433.439069 424433.447469 424433.455869 424433.464269 424433.472669 424433.481069 424433.489469 424433.497869 424433.506269 424433.514669 424433.523069 424433.531469 424433.539869 424433.548269 424433.556669 424433.565069 424433.573469 424433.581869 424433.590269 424433.598669 424433.607069 424433.615469 424433.623869 424433.632269
2,424434.4387,176.4,70,74,0.416794514,0.463977919,1.342183591,0.939582562,gaze,,,,424434.438669 424434.447069 424434.455469 424434.463869 424434.472269 424434.480669 424434.497469 424434.505869 424434.514269 424434.522669 424434.531069 424434.539469 424434.547869 424434.556269 424434.564669 424434.581469 424434.589869 424434.598269 424434.606669 424434.615069
3,424435.4467,134.4,94,97,0.357453809,0.625303853,1.860140383,0.601103112,gaze,,,,424435.446669 424435.455069 424435.463469 424435.471869 424435.488669 424435.497069 424435.505469 424435.513869 424435.522269 424435.530669 424435.539069 424435.547469 424435.555869 424435.564269 424435.572669 424435.581069
4,424436.4547,294,118,125,0.429062701,0.610596925,2.354087726,0.90176947,gaze,,,,424436.454669 424436.463069 424436.471469 424436.479869 424436.496669 424436.505069 424436.513469 424436.521869 424436.530269 424436.538669 424436.547069 424436.555469 424436.563869 424436.572269 424436.580669 424436.589069 424436.597469 424436.605869 424436.614269 424436.622669 424436.631069 424436.639469 424436.647869 424436.656269 424436.664669 424436.673069 424436.681469 424436.689869 424436.698269 424436.706669 424436.715069 424436.723469 424436.731869 424436.740269 424436.748669
5,424440.6883,134.4,219,223,0.557465815,0.468211017,2.84546419,0.853667948,gaze,,,,424440.688269 424440.696669 424440.705069 424440.713469 424440.721869 424440.730269 424440.747069 424440.755469 424440.763869 424440.772269 424440.780669 424440.789069 424440.797469 424440.805869 424440.814269 424440.822669
6,424441.6963,327.6,244,252,0.443117674,0.79266932,1.340930839,0.983836421,gaze,,,,424441.696269 424441.704669 424441.713069 424441.721469 424441.729869 424441.738269 424441.746669 424441.755069 424441.763469 424441.771869 424441.780269 424441.788669 424441.797069 424441.805469 424441.813869 424441.822269 424441.830669 424441.839069 424441.847469 424441.855869 424441.864269 424441.872669 424441.881069 424441.889469 424441.897869 424441.906269 424441.914669 424441.923069 424441.931469 424441.939869 424441.948269 424441.956669 424441.965069 424441.973469 424441.981869 424441.990269 424441.998669 424442.007069 424442.015469 424442.023869
7,424445.8963,579.6,348,362,0.501449615,0.764788897,2.290417469,0.994633595,gaze,,,,424445.896269 424445.904669 424445.913069 424445.921469 424445.929869 424445.938269 424445.946669 424445.955069 424445.963469 424445.971869 424445.980269 424445.988669 424445.997069 424446.005469 424446.013869 424446.030669 424446.039069 424446.047469 424446.055869 424446.064269 424446.072669 424446.081069 424446.089469 424446.097869 424446.106269 424446.114669 424446.123069 424446.131469 424446.139869 424446.148269 424446.156669 424446.165069 424446.173469 424446.181869 424446.190269 424446.198669 424446.207069 424446.215469 424446.223869 424446.232269 424446.240669 424446.249069 424446.257469 424446.265869 424446.274269 424446.282669 424446.291069 424446.299469 424446.307869 424446.324669 424446.333069 424446.341469 424446.349869 424446.358269 424446.366669 424446.375069 424446.383469 424446.391869 424446.400269 424446.408669 424446.417069 424446.425469 424446.433869 424446.442269 424446.459069 424446.467469 424446.475869
8,424446.9715,117.6,375,378,0.486519663,0.584670719,2.901255982,0.908319219,gaze,,,,424446.971469 424446.979869 424446.988269 424446.996669 424447.005069 424447.013469 424447.021869 424447.030269 424447.038669 424447.047069 424447.055469 424447.063869 424447.072269 424447.080669 424447.089069
9,424449.1555,235.2,428,434,0.465198765,0.336188312,2.378771127,0.942503608,gaze,,,,424449.155469 424449.163869 424449.172269 424449.180669 424449.189069 424449.197469 424449.205869 424449.214269 424449.222669 424449.231069 424449.239469 424449.247869 424449.256269 424449.264669 424449.273069 424449.281469 424449.289869 424449.298269 424449.306669 424449.315069 424449.323469 424449.331869 424449.340269 424449.348669 424449.357069 424449.365469 424449.373869 424449.382269 424449.390669
