id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,315418.5384,289.8,73,76,0.599008404,0.510536855,2.961911135,0.980019097,gaze,,,,315418.53839600005 315418.550996 315418.55519600003 315418.56359599996 315418.571996 315418.576196 315418.58039599995 315418.588796 315418.592996 315418.59719600005 315418.601396 315418.61399600003 315418.618196 315418.626596 315418.639196 315418.643396 315418.647596 315418.651796 315418.65599600004 315418.664396 315418.668596 315418.672796 315418.68119599996 315418.689596 315418.693796 315418.69799599994 315418.702196 315418.706396 315418.71479600004 315418.718996 315418.727396 315418.731596 315418.735796 315418.73999599996 315418.744196 315418.752596 315418.756796 315418.765196 315418.77359600004 315418.781996 315418.790396 315418.794596 315418.802996 315418.807196 315418.811396 315418.815596 315418.819796 315418.823996 315418.828196
1,315423.0702,214.2,140,146,0.460430521,0.38267737,1.356604888,0.988858567,gaze,,,,315423.070196 315423.074396 315423.078596 315423.086996 315423.09959600004 315423.107996 315423.116396 315423.137396 315423.141596 315423.149996 315423.154196 315423.162596 315423.179396 315423.191996 315423.200396 315423.208796 315423.21719600004 315423.221396 315423.229796 315423.24239599996 315423.259196 315423.267596 315423.271796 315423.284396
2,315424.242,218.3999999,166,171,0.509968984,0.356904281,1.888068485,0.977317714,gaze,,,,315424.24199600006 315424.250396 315424.25879600004 315424.262996 315424.267196 315424.279796 315424.292396 315424.296596 315424.304996 315424.313396 315424.32599599997 315424.338596 315424.34279599995 315424.346996 315424.351196 315424.363796 315424.372196 315424.380596 315424.38479599997 315424.393196 315424.40159599995 315424.40579600004 315424.409996 315424.422596 315424.43519600003 315424.447796 315424.451996 315424.46039599995
3,315425.4852,361.2,191,198,0.495155419,0.384509691,1.565312404,0.989692528,gaze,,,,315425.48519599997 315425.493596 315425.501996 315425.510396 315425.518796 315425.527196 315425.53559600003 315425.539796 315425.54399599996 315425.552396 315425.556596 315425.56079599995 315425.569196 315425.57759600005 315425.581796 315425.590196 315425.598596 315425.60279599996 315425.611196 315425.627996 315425.632196 315425.640596 315425.644796 315425.648996 315425.657396 315425.66159599996 315425.665796 315425.674196 315425.682596 315425.690996 315425.707796 315425.711996 315425.716196 315425.72039599996 315425.728796 315425.737196 315425.745596 315425.762396 315425.766596 315425.770796 315425.787596 315425.791796 315425.800196 315425.808596 315425.816996 315425.825396 315425.829596 315425.83799599996 315425.846396
