id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,499326.4422,411.6,94,106,0.483653834,0.427306331,2.896159745,0.801220601,gaze,,,,499326.442156 499326.450556 499326.458956 499326.467356 499326.475756 499326.484156 499326.500956 499326.509356 499326.517756 499326.526156 499326.534556 499326.542956 499326.551356 499326.568156 499326.576556 499326.584956 499326.593356 499326.601756 499326.610156 499326.618556 499326.635356 499326.643756 499326.652156 499326.660556 499326.668956 499326.677356 499326.685756 499326.702556 499326.710956 499326.719356 499326.727756 499326.736156 499326.744556 499326.752956 499326.761356 499326.769756 499326.778156 499326.786556 499326.794956 499326.803356 499326.811756 499326.820156 499326.828556 499326.836956 499326.845356 499326.853756
1,499328.7522,327.6,161,171,0.259494984,0.679307955,2.933883997,0.294531229,gaze,,,,499328.752156 499328.760556 499328.768956 499328.777356 499328.785756 499328.794156 499328.802556 499328.810956 499328.819356 499328.827756 499328.836156 499328.844556 499328.852956 499328.861356 499328.869756 499328.878156 499328.886556 499328.894956 499328.903356 499328.911756 499328.920156 499328.928556 499328.936956 499328.945356 499328.953756 499328.970556 499328.978956 499328.987356 499328.995756 499329.004156 499329.012556 499329.020956 499329.029356 499329.037756 499329.046156 499329.054556 499329.062956 499329.071356 499329.079756
2,499334.439,319.2,325,335,0.539302353,0.700041972,2.54944989,0.608888391,gaze,,,,499334.438956 499334.455756 499334.472556 499334.497756 499334.506156 499334.514556 499334.522956 499334.531356 499334.539756 499334.556556 499334.564956 499334.573356 499334.581756 499334.590156 499334.598556 499334.615356 499334.623756 499334.632156 499334.640556 499334.648956 499334.657356 499334.674156 499334.682556 499334.690956 499334.699356 499334.716156 499334.724556 499334.732956 499334.741356 499334.749756 499334.758156
3,499337.5722,403.2,415,427,0.306722771,0.451485096,2.616640515,0.898932252,gaze,,,,499337.572156 499337.588956 499337.597356 499337.605756 499337.614156 499337.622556 499337.630956 499337.639356 499337.647756 499337.656156 499337.664556 499337.672956 499337.681356 499337.689756 499337.698156 499337.706556 499337.714956 499337.723356 499337.731756 499337.740156 499337.748556 499337.756956 499337.773756 499337.782156 499337.790556 499337.798956 499337.807356 499337.815756 499337.824156 499337.832556 499337.840956 499337.857756 499337.866156 499337.874556 499337.882956 499337.891356 499337.899756 499337.908156 499337.916556 499337.924956 499337.933356 499337.941756 499337.958556 499337.966956 499337.975356
4,499339.1598,302.4,462,470,0.625880566,0.643626837,2.879881754,0.838575,gaze,,,,499339.159756 499339.176556 499339.184956 499339.193356 499339.201756 499339.218556 499339.226956 499339.235356 499339.243756 499339.252156 499339.260556 499339.268956 499339.277356 499339.285756 499339.294156 499339.302556 499339.310956 499339.319356 499339.327756 499339.336156 499339.352956 499339.361356 499339.369756 499339.378156 499339.386556 499339.394956 499339.403356 499339.420156 499339.428556 499339.436956 499339.445356 499339.453756 499339.462156
5,499341.7806,588,537,554,0.649303389,0.626592147,2.796375177,0.836890673,gaze,,,,499341.780556 499341.788956 499341.797356 499341.805756 499341.814156 499341.822556 499341.830956 499341.839356 499341.847756 499341.856156 499341.864556 499341.872956 499341.881356 499341.898156 499341.906556 499341.914956 499341.923356 499341.931756 499341.940156 499341.948556 499341.956956 499341.965356 499341.973756 499341.982156 499341.990556 499341.998956 499342.007356 499342.015756 499342.024156 499342.032556 499342.040956 499342.049356 499342.057756 499342.066156 499342.074556 499342.082956 499342.091356 499342.099756 499342.108156 499342.116556 499342.124956 499342.133356 499342.141756 499342.158556 499342.166956 499342.175356 499342.183756 499342.192156 499342.200556 499342.208956 499342.217356 499342.225756 499342.234156 499342.250956 499342.259356 499342.267756 499342.284556 499342.292956 499342.301356 499342.309756 499342.318156 499342.326556 499342.334956 499342.351756 499342.360156 499342.368556
6,499346.9718,579.6,687,705,0.572574073,0.595611912,1.877452383,0.886661054,gaze,,,,499346.971756 499346.980156 499346.988556 499346.996956 499347.013756 499347.022156 499347.030556 499347.038956 499347.047356 499347.055756 499347.064156 499347.072556 499347.080956 499347.097756 499347.106156 499347.114556 499347.122956 499347.131356 499347.139756 499347.148156 499347.156556 499347.164956 499347.173356 499347.181756 499347.190156 499347.198556 499347.206956 499347.215356 499347.223756 499347.232156 499347.240556 499347.248956 499347.257356 499347.265756 499347.274156 499347.282556 499347.290956 499347.299356 499347.307756 499347.316156 499347.324556 499347.332956 499347.341356 499347.358156 499347.366556 499347.374956 499347.383356 499347.391756 499347.400156 499347.408556 499347.416956 499347.425356 499347.433756 499347.442156 499347.450556 499347.458956 499347.467356 499347.475756 499347.484156 499347.492556 499347.500956 499347.509356 499347.517756 499347.526156 499347.534556 499347.542956 499347.551356
7,499348.6098,462,735,748,0.731055153,0.34321876,2.820556059,0.678318153,gaze,,,,499348.609756 499348.618156 499348.626556 499348.634956 499348.643356 499348.651756 499348.660156 499348.668556 499348.685356 499348.693756 499348.702156 499348.710556 499348.718956 499348.727356 499348.735756 499348.752556 499348.760956 499348.769356 499348.777756 499348.786156 499348.794556 499348.802956 499348.811356 499348.819756 499348.828156 499348.836556 499348.844956 499348.853356 499348.861756 499348.870156 499348.878556 499348.895356 499348.903756 499348.920556 499348.928956 499348.937356 499348.945756 499348.954156 499348.962556 499348.970956 499348.979356 499348.987756 499348.996156 499349.004556 499349.012956 499349.021356 499349.029756 499349.046556 499349.054956 499349.063356 499349.071756
8,499351.3734,764.4,815,836,0.436542778,0.454849776,2.965062286,0.849103247,gaze,,,,499351.373356 499351.381756 499351.390156 499351.398556 499351.406956 499351.415356 499351.432156 499351.440556 499351.448956 499351.457356 499351.465756 499351.474156 499351.482556 499351.490956 499351.507756 499351.516156 499351.524556 499351.532956 499351.541356 499351.549756 499351.558156 499351.566556 499351.574956 499351.583356 499351.600156 499351.608556 499351.616956 499351.625356 499351.633756 499351.642156 499351.650556 499351.658956 499351.667356 499351.675756 499351.684156 499351.692556 499351.700956 499351.709356 499351.717756 499351.726156 499351.734556 499351.742956 499351.751356 499351.759756 499351.768156 499351.776556 499351.784956 499351.793356 499351.801756 499351.810156 499351.818556 499351.826956 499351.835356 499351.843756 499351.852156 499351.860556 499351.868956 499351.877356 499351.885756 499351.894156 499351.902556 499351.910956 499351.919356 499351.927756 499351.936156 499351.944556 499351.952956 499351.961356 499351.969756 499351.978156 499351.986556 499351.994956 499352.003356 499352.020156 499352.028556 499352.036956 499352.045356 499352.053756 499352.062156 499352.070556 499352.087356 499352.095756 499352.104156 499352.112556 499352.120956 499352.137756
