id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,136626.0964,369.6,32,42,0.447771682,0.325661082,2.98548389,0.790202553,gaze,,,,136626.096379 136626.104779 136626.113179 136626.121579 136626.129979 136626.138379 136626.146779 136626.155179 136626.163579 136626.171979 136626.180379 136626.188779 136626.197179 136626.205579 136626.213979 136626.222379 136626.230779 136626.239179 136626.247579 136626.255979 136626.264379 136626.272779 136626.281179 136626.289579 136626.297979 136626.306379 136626.314779 136626.323179 136626.331579 136626.339979 136626.348379 136626.356779 136626.365179 136626.373579 136626.381979 136626.390379 136626.398779 136626.407179 136626.415579 136626.423979 136626.432379 136626.440779 136626.449179 136626.457579 136626.465979
1,136628.4232,672,94,112,0.459976842,0.250844227,2.837936395,0.776139052,gaze,,,,136628.423179 136628.431579 136628.439979 136628.448379 136628.456779 136628.465179 136628.473579 136628.481979 136628.490379 136628.498779 136628.507179 136628.515579 136628.523979 136628.532379 136628.540779 136628.549179 136628.557579 136628.565979 136628.574379 136628.582779 136628.591179 136628.599579 136628.607979 136628.616379 136628.624779 136628.633179 136628.641579 136628.649979 136628.658379 136628.666779 136628.675179 136628.683579 136628.691979 136628.700379 136628.708779 136628.717179 136628.725579 136628.733979 136628.742379 136628.750779 136628.759179 136628.767579 136628.775979 136628.784379 136628.792779 136628.801179 136628.809579 136628.817979 136628.826379 136628.834779 136628.843179 136628.851579 136628.859979 136628.868379 136628.876779 136628.885179 136628.893579 136628.901979 136628.910379 136628.918779 136628.927179 136628.935579 136628.943979 136628.952379 136628.960779 136628.969179 136628.977579 136628.985979 136628.994379 136629.002779 136629.011179 136629.019579 136629.027979 136629.036379 136629.044779 136629.053179 136629.061579 136629.069979 136629.078379 136629.086779 136629.095179
2,136635.6724,604.8,295,311,0.441667006,0.642538758,2.778509556,0.709763029,gaze,,,,136635.672379 136635.680779 136635.689179 136635.697579 136635.705979 136635.714379 136635.722779 136635.731179 136635.739579 136635.747979 136635.756379 136635.764779 136635.773179 136635.781579 136635.789979 136635.798379 136635.806779 136635.815179 136635.823579 136635.831979 136635.840379 136635.848779 136635.857179 136635.865579 136635.873979 136635.882379 136635.890779 136635.907579 136635.915979 136635.924379 136635.932779 136635.941179 136635.949579 136635.957979 136635.966379 136635.974779 136635.983179 136635.991579 136635.999979 136636.008379 136636.016779 136636.025179 136636.033579 136636.041979 136636.050379 136636.058779 136636.067179 136636.075579 136636.083979 136636.092379 136636.100779 136636.109179 136636.117579 136636.125979 136636.134379 136636.142779 136636.151179 136636.159579 136636.167979 136636.176379 136636.184779 136636.193179 136636.201579 136636.209979 136636.218379 136636.226779 136636.235179 136636.243579 136636.251979 136636.260379 136636.268779 136636.277179
3,136637.0752,394.8,331,341,0.449965901,0.471833736,2.95881333,0.800200072,gaze,,,,136637.075179 136637.083579 136637.091979 136637.100379 136637.108779 136637.117179 136637.133979 136637.142379 136637.150779 136637.159179 136637.167579 136637.175979 136637.184379 136637.192779 136637.201179 136637.209579 136637.217979 136637.226379 136637.234779 136637.243179 136637.251579 136637.259979 136637.268379 136637.276779 136637.285179 136637.293579 136637.301979 136637.310379 136637.327179 136637.335579 136637.343979 136637.352379 136637.360779 136637.369179 136637.377579 136637.385979 136637.394379 136637.402779 136637.411179 136637.419579 136637.427979 136637.436379 136637.444779 136637.453179 136637.461579 136637.469979
4,136643.1232,394.8,493,504,0.497844994,0.55320091,2.749359895,0.787021132,gaze,,,,136643.123179 136643.131579 136643.139979 136643.148379 136643.156779 136643.165179 136643.173579 136643.181979 136643.190379 136643.198779 136643.207179 136643.215579 136643.223979 136643.232379 136643.240779 136643.249179 136643.257579 136643.265979 136643.274379 136643.282779 136643.291179 136643.299579 136643.307979 136643.316379 136643.324779 136643.333179 136643.341579 136643.349979 136643.358379 136643.366779 136643.375179 136643.383579 136643.391979 136643.400379 136643.408779 136643.417179 136643.425579 136643.433979 136643.442379 136643.450779 136643.459179 136643.467579 136643.475979 136643.484379 136643.492779 136643.501179 136643.509579 136643.517979
5,136644.1312,302.4,522,530,0.448439478,0.408099128,2.826621136,0.778998836,gaze,,,,136644.131179 136644.139579 136644.147979 136644.156379 136644.164779 136644.173179 136644.181579 136644.189979 136644.198379 136644.206779 136644.215179 136644.223579 136644.231979 136644.240379 136644.248779 136644.257179 136644.265579 136644.273979 136644.282379 136644.290779 136644.299179 136644.307579 136644.315979 136644.324379 136644.332779 136644.341179 136644.349579 136644.357979 136644.366379 136644.374779 136644.383179 136644.391579 136644.399979 136644.408379 136644.416779 136644.425179 136644.433579
6,136648.894,310.8,650,658,0.399478783,0.603382465,2.870340821,0.92940206,gaze,,,,136648.893979 136648.902379 136648.919179 136648.927579 136648.935979 136648.944379 136648.952779 136648.961179 136648.969579 136648.977979 136648.986379 136648.994779 136649.003179 136649.011579 136649.019979 136649.028379 136649.036779 136649.045179 136649.061979 136649.070379 136649.078779 136649.087179 136649.095579 136649.103979 136649.112379 136649.120779 136649.129179 136649.137579 136649.145979 136649.154379 136649.162779 136649.171179 136649.179579 136649.187979 136649.196379 136649.204779
7,136650.3724,302.4,687,693,0.410229861,0.360841814,2.981537435,0.819622719,gaze,,,,136650.372379 136650.380779 136650.389179 136650.397579 136650.405979 136650.414379 136650.422779 136650.431179 136650.439579 136650.447979 136650.456379 136650.464779 136650.473179 136650.481579 136650.489979 136650.498379 136650.515179 136650.523579 136650.531979 136650.540379 136650.548779 136650.557179 136650.565579 136650.573979 136650.582379 136650.590779 136650.599179 136650.607579 136650.615979 136650.624379 136650.632779 136650.641179 136650.649579 136650.657979 136650.666379 136650.674779
8,136654.2028,344.4,785,794,0.376484874,0.33572155,2.850700757,0.956544095,gaze,,,,136654.202779 136654.211179 136654.219579 136654.227979 136654.236379 136654.244779 136654.253179 136654.261579 136654.269979 136654.278379 136654.286779 136654.295179 136654.303579 136654.320379 136654.328779 136654.337179 136654.345579 136654.353979 136654.362379 136654.370779 136654.379179 136654.387579 136654.395979 136654.404379 136654.412779 136654.421179 136654.429579 136654.437979 136654.446379 136654.454779 136654.463179 136654.471579 136654.479979 136654.488379 136654.496779 136654.505179 136654.513579 136654.521979 136654.530379 136654.538779 136654.547179
9,136658.5372,361.2,894,903,0.454843504,0.554918524,2.591327962,0.845748395,gaze,,,,136658.537179 136658.545579 136658.553979 136658.562379 136658.570779 136658.579179 136658.587579 136658.595979 136658.604379 136658.612779 136658.621179 136658.629579 136658.637979 136658.646379 136658.654779 136658.671579 136658.679979 136658.688379 136658.696779 136658.705179 136658.713579 136658.721979 136658.730379 136658.738779 136658.747179 136658.755579 136658.763979 136658.772379 136658.780779 136658.789179 136658.797579 136658.805979 136658.814379 136658.822779 136658.831179 136658.839579 136658.847979 136658.856379 136658.864779 136658.873179 136658.881579 136658.889979 136658.898379
