id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,77920.1697,176.4,21,25,0.3996663,0.485043641,2.654163766,0.917210451,gaze,,,,77920.169701 77920.178101 77920.186501 77920.194901 77920.203301 77920.211701 77920.220101 77920.228501 77920.236901 77920.245301 77920.262101 77920.270501 77920.278901 77920.287301 77920.295701 77920.304101 77920.312501 77920.320901 77920.329301 77920.337701 77920.346101
1,77921.3289,310.8,49,56,0.542738288,0.294203542,2.861898106,0.777169901,gaze,,,,77921.328901 77921.345701 77921.354101 77921.362501 77921.370901 77921.379301 77921.387701 77921.396101 77921.404501 77921.412901 77921.421301 77921.429701 77921.438101 77921.446501 77921.454901 77921.463301 77921.471701 77921.480101 77921.488501 77921.496901 77921.505301 77921.513701 77921.522101 77921.530501 77921.538901 77921.547301 77921.555701 77921.564101 77921.572501 77921.589301 77921.597701 77921.606101 77921.614501 77921.622901 77921.631301 77921.639701
2,77923.5549,218.4,105,109,0.493453411,0.454315157,2.745776484,0.847938415,gaze,,,,77923.554901 77923.563301 77923.571701 77923.580101 77923.588501 77923.596901 77923.613701 77923.622101 77923.630501 77923.638901 77923.647301 77923.655701 77923.664101 77923.672501 77923.680901 77923.689301 77923.697701 77923.706101 77923.714501 77923.722901 77923.731301 77923.739701 77923.748101 77923.756501 77923.764901 77923.773301
3,77924.5629,445.2,129,139,0.556294705,0.553673758,2.713769406,0.724701353,gaze,,,,77924.562901 77924.571301 77924.579701 77924.588101 77924.596501 77924.604901 77924.613301 77924.621701 77924.630101 77924.638501 77924.646901 77924.655301 77924.663701 77924.680501 77924.688901 77924.697301 77924.705701 77924.722501 77924.730901 77924.739301 77924.747701 77924.756101 77924.764501 77924.772901 77924.781301 77924.789701 77924.798101 77924.806501 77924.814901 77924.823301 77924.831701 77924.840101 77924.848501 77924.856901 77924.865301 77924.873701 77924.882101 77924.890501 77924.898901 77924.907301 77924.915701 77924.924101 77924.932501 77924.940901 77924.949301 77924.957701 77924.966101 77924.974501 77924.982901 77924.991301 77925.008101
4,77926.6209,100.8,179,182,0.474581971,0.44207574,2.750080313,0.820535559,gaze,,,,77926.620901 77926.629301 77926.637701 77926.646101 77926.654501 77926.662901 77926.671301 77926.679701 77926.688101 77926.696501 77926.704901 77926.713301 77926.721701
