id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,226874.4174,378,4,14,0.475236558,0.185352619,2.698635471,0.81145608,gaze,,,,226874.417352 226874.425752 226874.434152 226874.442552 226874.450952 226874.459352 226874.467752 226874.476152 226874.484552 226874.492952 226874.501352 226874.509752 226874.518152 226874.526552 226874.534952 226874.543352 226874.551752 226874.560152 226874.568552 226874.576952 226874.585352 226874.593752 226874.602152 226874.610552 226874.618952 226874.627352 226874.635752 226874.644152 226874.652552 226874.660952 226874.669352 226874.677752 226874.686152 226874.694552 226874.702952 226874.711352 226874.719752 226874.728152 226874.736552 226874.744952 226874.753352 226874.770152 226874.778552 226874.786952 226874.795352
1,226875.4254,470.4,33,45,0.442194929,0.171187987,2.940139743,0.851003693,gaze,,,,226875.425352 226875.433752 226875.442152 226875.450552 226875.458952 226875.467352 226875.475752 226875.484152 226875.492552 226875.500952 226875.509352 226875.517752 226875.526152 226875.534552 226875.542952 226875.551352 226875.559752 226875.568152 226875.576552 226875.584952 226875.593352 226875.601752 226875.610152 226875.618552 226875.626952 226875.635352 226875.643752 226875.652152 226875.660552 226875.668952 226875.677352 226875.685752 226875.694152 226875.702552 226875.710952 226875.719352 226875.727752 226875.736152 226875.744552 226875.752952 226875.761352 226875.769752 226875.778152 226875.786552 226875.794952 226875.803352 226875.811752 226875.820152 226875.828552 226875.836952 226875.845352 226875.853752 226875.862152 226875.870552 226875.878952 226875.887352 226875.895752
2,226876.425,420,60,72,0.423565359,0.148196211,2.94572048,0.815913895,gaze,,,,226876.424952 226876.416552 226876.408152 226876.399752 226876.391352 226876.382952 226876.374552 226876.366152 226876.357752 226876.349352 226876.340952 226876.332552 226876.324152 226876.315752 226876.307352 226876.298952 226876.290552 226876.282152 226876.273752 226876.265352 226876.256952 226876.248552 226876.240152 226876.231752 226876.223352 226876.214952 226876.206552 226876.198152 226876.189752 226876.181352 226876.172952 226876.164552 226876.147752 226876.139352 226876.130952 226876.122552 226876.114152 226876.105752 226876.097352 226876.088952 226876.080552 226876.063752 226876.055352 226876.046952 226876.038552 226876.030152 226876.021752 226876.013352 226876.004952 226875.996552 226875.988152 226875.979752 226875.971352 226875.962952 226875.954552 226875.946152 226875.937752 226875.929352 226875.920952 226875.912552 226875.904152 226876.433352 226876.441752 226876.450152 226876.458552 226876.466952 226876.475352 226876.483752 226876.492152 226876.500552 226876.508952 226876.517352 226876.525752 226876.534152 226876.542552 226876.550952 226876.559352 226876.567752 226876.576152 226876.584552 226876.592952 226876.601352 226876.609752 226876.618152 226876.626552 226876.634952 226876.643352 226876.651752 226876.660152 226876.668552 226876.676952 226876.685352 226876.693752 226876.702152 226876.710552 226876.718952 226876.727352 226876.735752 226876.744152 226876.752552 226876.760952 226876.769352 226876.777752 226876.786152 226876.794552 226876.802952 226876.811352 226876.819752 226876.828152 226876.836552 226876.844952
3,226877.433,369.6,89,99,0.453708492,0.174609506,2.937078516,0.811486595,gaze,,,,226877.432952 226877.441352 226877.449752 226877.458152 226877.466552 226877.474952 226877.483352 226877.491752 226877.500152 226877.516952 226877.525352 226877.533752 226877.542152 226877.550552 226877.558952 226877.567352 226877.575752 226877.584152 226877.592552 226877.600952 226877.609352 226877.617752 226877.626152 226877.634552 226877.642952 226877.651352 226877.659752 226877.668152 226877.676552 226877.684952 226877.693352 226877.701752 226877.710152 226877.718552 226877.726952 226877.735352 226877.743752 226877.752152 226877.760552 226877.768952 226877.777352 226877.785752 226877.794152 226877.802552
4,226882.263,344.4,229,238,0.447301087,0.565619233,2.950132923,0.971852527,gaze,,,,226882.262952 226882.271352 226882.279752 226882.288152 226882.296552 226882.304952 226882.313352 226882.321752 226882.330152 226882.338552 226882.346952 226882.355352 226882.363752 226882.372152 226882.380552 226882.388952 226882.397352 226882.405752 226882.414152 226882.422552 226882.430952 226882.439352 226882.447752 226882.456152 226882.464552 226882.472952 226882.481352 226882.489752 226882.498152 226882.506552 226882.514952 226882.523352 226882.531752 226882.540152 226882.548552 226882.556952 226882.565352 226882.573752 226882.582152 226882.590552 226882.598952 226882.607352
5,226884.5142,302.4,294,303,0.632342471,0.374317949,2.849358058,0.737594224,gaze,,,,226884.514152 226884.539352 226884.547752 226884.556152 226884.564552 226884.572952 226884.581352 226884.589752 226884.598152 226884.606552 226884.614952 226884.623352 226884.631752 226884.640152 226884.648552 226884.656952 226884.665352 226884.673752 226884.682152 226884.690552 226884.698952 226884.707352 226884.715752 226884.724152 226884.732552 226884.740952 226884.749352 226884.757752 226884.766152 226884.774552 226884.782952 226884.791352 226884.799752 226884.808152 226884.816552
6,226885.7826,344.4,332,342,0.443497162,0.618524223,2.435418405,0.996368625,gaze,,,,226885.782552 226885.790952 226885.799352 226885.807752 226885.816152 226885.824552 226885.832952 226885.841352 226885.849752 226885.858152 226885.866552 226885.874952 226885.883352 226885.891752 226885.900152 226885.908552 226885.916952 226885.925352 226885.933752 226885.942152 226885.950552 226885.958952 226885.967352 226885.975752 226885.984152 226885.992552 226886.000952 226886.009352 226886.017752 226886.026152 226886.034552 226886.042952 226886.051352 226886.059752 226886.068152 226886.076552 226886.084952 226886.093352 226886.101752 226886.110152 226886.118552 226886.126952
7,226887.3618,327.6,377,387,0.450651241,0.133925141,2.868737086,0.797268847,gaze,,,,226887.361752 226887.378552 226887.386952 226887.395352 226887.403752 226887.412152 226887.420552 226887.428952 226887.437352 226887.445752 226887.454152 226887.462552 226887.470952 226887.479352 226887.487752 226887.496152 226887.504552 226887.512952 226887.521352 226887.529752 226887.538152 226887.546552 226887.554952 226887.563352 226887.571752 226887.580152 226887.588552 226887.596952 226887.605352 226887.613752 226887.622152 226887.630552 226887.638952 226887.647352 226887.655752 226887.664152 226887.672552 226887.680952 226887.689352
8,226889.8566,319.2,449,457,0.649761326,0.125727796,2.973704484,0.728683085,gaze,,,,226889.856552 226889.864952 226889.873352 226889.881752 226889.890152 226889.898552 226889.906952 226889.915352 226889.923752 226889.932152 226889.940552 226889.948952 226889.957352 226889.965752 226889.974152 226889.982552 226889.990952 226889.999352 226890.007752 226890.016152 226890.024552 226890.032952 226890.041352 226890.049752 226890.058152 226890.066552 226890.074952 226890.083352 226890.091752 226890.100152 226890.108552 226890.116952 226890.125352 226890.133752 226890.142152 226890.150552 226890.158952 226890.167352 226890.175752
9,226892.9814,403.2,532,542,0.440148194,0.373379289,2.18446887,0.952385348,gaze,,,,226892.981352 226892.989752 226892.998152 226893.006552 226893.014952 226893.023352 226893.031752 226893.048552 226893.056952 226893.065352 226893.073752 226893.082152 226893.090552 226893.098952 226893.107352 226893.124152 226893.132552 226893.140952 226893.149352 226893.157752 226893.166152 226893.174552 226893.182952 226893.191352 226893.199752 226893.208152 226893.216552 226893.224952 226893.233352 226893.241752 226893.250152 226893.258552 226893.266952 226893.275352 226893.283752 226893.292152 226893.300552 226893.308952 226893.317352 226893.325752 226893.334152 226893.342552 226893.350952 226893.359352 226893.367752 226893.376152 226893.384552
10,226894.065,302.4,560,568,0.689439532,0.5703693,2.391662485,0.875222244,gaze,,,,226894.064952 226894.081752 226894.090152 226894.098552 226894.115352 226894.123752 226894.132152 226894.140552 226894.148952 226894.157352 226894.174152 226894.182552 226894.190952 226894.199352 226894.207752 226894.216152 226894.224552 226894.232952 226894.241352 226894.249752 226894.258152 226894.266552 226894.274952 226894.283352 226894.291752 226894.300152 226894.308552 226894.316952 226894.325352 226894.333752 226894.342152 226894.350552 226894.358952 226894.367352
