id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,224219.9418,134.4,0,1,0.7188653,0.779302738,2.778793337,0.933816254,gaze,,,,224219.941753 224219.950153 224219.958553 224219.966953 224219.975353 224219.983753 224219.992153 224220.000553 224220.008953 224220.017353 224220.025753 224220.034153 224220.042553 224220.050953 224220.059353 224220.067753 224220.076153
1,224221.0086,109.2,27,30,0.576887129,0.481502558,2.996073215,0.881340153,gaze,,,,224221.008553 224221.016953 224221.033753 224221.042153 224221.050553 224221.067353 224221.075753 224221.092553 224221.117753
2,224222.0418,100.8,57,60,0.433622517,0.722651864,2.910719751,1,gaze,,,,224222.041753 224222.050153 224222.058553 224222.066953 224222.075353 224222.083753 224222.092153 224222.100553 224222.108953 224222.117353 224222.125753 224222.134153 224222.142553
3,224223.1338,151.2,87,91,0.473557646,0.205315266,1.783822094,0.764370706,gaze,,,,224223.133753 224223.150553 224223.158953 224223.167353 224223.175753 224223.184153 224223.192553 224223.200953 224223.209353 224223.217753 224223.226153 224223.234553 224223.242953 224223.251353 224223.259753 224223.268153 224223.276553 224223.284953
4,224224.1418,109.2,116,120,0.327522358,0.466884889,0.890108124,1,gaze,,,,224224.141753 224224.150153 224224.158553 224224.166953 224224.175353 224224.183753 224224.192153 224224.200553 224224.208953 224224.217353 224224.225753 224224.234153 224224.242553 224224.250953
5,224225.1498,151.2,146,149,0.579641196,0.13020829,2.813855915,0.678481331,gaze,,,,224225.149753 224225.158153 224225.166553 224225.174953 224225.183353 224225.191753 224225.200153 224225.208553 224225.216953 224225.225353 224225.233753 224225.242153 224225.250553 224225.258953 224225.267353 224225.275753 224225.284153 224225.292553 224225.300953
6,224226.1914,159.6,175,178,0.566458545,0.426378846,2.550667779,0.76328381,gaze,,,,224226.191353 224226.199753 224226.208153 224226.216553 224226.224953 224226.233353 224226.241753 224226.250153 224226.258553 224226.266953 224226.275353 224226.283753 224226.292153 224226.300553 224226.308953 224226.317353 224226.325753 224226.334153 224226.342553 224226.350953
7,224228.3754,428.4,239,252,0.643188637,0.675274059,2.188862378,0.899460876,gaze,,,,224228.375353 224228.383753 224228.392153 224228.400553 224228.408953 224228.417353 224228.425753 224228.434153 224228.442553 224228.450953 224228.459353 224228.467753 224228.476153 224228.484553 224228.492953 224228.501353 224228.509753 224228.518153 224228.526553 224228.534953 224228.543353 224228.551753 224228.560153 224228.568553 224228.576953 224228.593753 224228.602153 224228.610553 224228.618953 224228.627353 224228.635753 224228.644153 224228.652553 224228.660953 224228.669353 224228.677753 224228.686153 224228.694553 224228.702953 224228.711353 224228.719753 224228.728153 224228.736553 224228.744953 224228.753353 224228.761753 224228.770153 224228.778553 224228.786953 224228.795353 224228.803753
8,224229.3834,100.8,267,269,0.424804056,0.431057866,2.180259561,0.889806738,gaze,,,,224229.383353 224229.391753 224229.400153 224229.408553 224229.416953 224229.425353 224229.433753 224229.442153 224229.450553 224229.458953 224229.467353 224229.475753 224229.484153
9,224230.3914,386.4,296,307,0.542513408,0.46916596,2.695798826,0.860015575,gaze,,,,224230.391353 224230.399753 224230.408153 224230.416553 224230.424953 224230.433353 224230.441753 224230.450153 224230.458553 224230.466953 224230.475353 224230.483753 224230.492153 224230.500553 224230.508953 224230.517353 224230.525753 224230.534153 224230.542553 224230.550953 224230.559353 224230.567753 224230.576153 224230.584553 224230.592953 224230.601353 224230.609753 224230.618153 224230.626553 224230.634953 224230.643353 224230.651753 224230.660153 224230.668553 224230.676953 224230.685353 224230.693753 224230.702153 224230.710553 224230.718953 224230.727353 224230.735753 224230.744153 224230.752553 224230.760953 224230.769353 224230.777753
