id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,158226.9664,126,31,33,0.479819432,0.392789464,2.60722031,0.964609325,gaze,,,,158226.966353 158226.983153 158226.991553 158226.999953 158227.016753 158227.025153 158227.033553 158227.041953 158227.050353 158227.067153 158227.075553 158227.083953 158227.092353
1,158228.2936,100.8,68,71,0.597106599,0.685612454,2.843905629,0.999230769,gaze,,,,158228.293553 158228.301953 158228.310353 158228.318753 158228.327153 158228.335553 158228.343953 158228.352353 158228.360753 158228.369153 158228.377553 158228.385953 158228.394353
2,158229.3016,117.6,98,101,0.568074791,0.444194563,1.169210014,0.911231502,gaze,,,,158229.301553 158229.309953 158229.318353 158229.326753 158229.335153 158229.343553 158229.351953 158229.360353 158229.368753 158229.377153 158229.385553 158229.393953 158229.402353 158229.410753 158229.419153
3,158230.4272,100.8,131,133,0.457106577,0.478647785,2.941838654,0.998258183,gaze,,,,158230.427153 158230.435553 158230.443953 158230.452353 158230.460753 158230.469153 158230.477553 158230.485953 158230.494353 158230.502753 158230.511153 158230.519553 158230.527953
4,158233.5688,134.4,221,225,0.464012446,0.337089619,2.152822009,0.871824385,gaze,,,,158233.568753 158233.577153 158233.585553 158233.593953 158233.602353 158233.610753 158233.619153 158233.627553 158233.635953 158233.644353 158233.652753 158233.661153 158233.669553 158233.677953 158233.686353 158233.694753 158233.703153
5,158234.5768,252,250,257,0.66111973,0.525864664,2.870139257,0.994750148,gaze,,,,158234.576753 158234.585153 158234.593553 158234.601953 158234.610353 158234.618753 158234.627153 158234.635553 158234.643953 158234.652353 158234.660753 158234.669153 158234.677553 158234.685953 158234.694353 158234.702753 158234.711153 158234.719553 158234.727953 158234.736353 158234.744753 158234.753153 158234.761553 158234.769953 158234.778353 158234.786753 158234.795153 158234.803553 158234.811953 158234.820353 158234.828753
6,158235.61,176.4,280,285,0.485305909,0.617796885,2.645997458,0.907744853,gaze,,,,158235.609953 158235.618353 158235.626753 158235.635153 158235.643553 158235.651953 158235.660353 158235.668753 158235.677153 158235.685553 158235.693953 158235.702353 158235.710753 158235.719153 158235.727553 158235.735953 158235.744353 158235.752753 158235.761153 158235.769553 158235.777953 158235.786353
7,158237.626,159.6,337,341,0.43544585,0.502936419,1.971108082,0.991453961,gaze,,,,158237.625953 158237.634353 158237.642753 158237.651153 158237.659553 158237.667953 158237.676353 158237.684753 158237.693153 158237.701553 158237.709953 158237.718353 158237.726753 158237.735153 158237.743553 158237.751953 158237.760353 158237.768753 158237.777153 158237.785553
8,158238.6424,193.2,367,373,0.556741157,0.387023785,2.909743866,0.832906211,gaze,,,,158238.642353 158238.650753 158238.659153 158238.667553 158238.675953 158238.684353 158238.692753 158238.701153 158238.709553 158238.717953 158238.726353 158238.734753 158238.743153 158238.751553 158238.759953 158238.768353 158238.776753 158238.785153 158238.793553 158238.801953 158238.810353 158238.818753 158238.827153 158238.835553
9,158239.894,100.8,404,407,0.558748435,0.269482022,2.912272212,0.842837146,gaze,,,,158239.893953 158239.902353 158239.910753 158239.919153 158239.927553 158239.935953 158239.944353 158239.952753 158239.961153 158239.969553 158239.977953 158239.986353 158239.994753
10,158240.902,100.8,433,436,0.454093975,0.658628925,2.653335792,1,gaze,,,,158240.901953 158240.910353 158240.918753 158240.927153 158240.935553 158240.943953 158240.952353 158240.960753 158240.969153 158240.977553 158240.985953 158240.994353 158241.002753
11,158242.0528,235.2,468,475,0.423213305,0.238425033,2.789616787,0.924708375,gaze,,,,158242.052753 158242.069553 158242.077953 158242.086353 158242.094753 158242.103153 158242.111553 158242.119953 158242.128353 158242.136753 158242.145153 158242.153553 158242.161953 158242.170353 158242.178753 158242.187153 158242.195553 158242.203953 158242.212353 158242.220753 158242.229153 158242.237553 158242.245953 158242.254353 158242.262753 158242.271153 158242.279553 158242.287953
12,158244.7996,100.8,548,551,0.666903646,0.5376057,2.795061281,0.998973273,gaze,,,,158244.799553 158244.807953 158244.816353 158244.824753 158244.833153 158244.841553 158244.849953 158244.858353 158244.866753 158244.875153 158244.883553 158244.891953 158244.900353
13,158252.0656,285.6,758,766,0.458508683,0.68008363,2.318645937,0.999714286,gaze,,,,158252.065553 158252.073953 158252.082353 158252.090753 158252.099153 158252.107553 158252.115953 158252.124353 158252.132753 158252.141153 158252.149553 158252.157953 158252.166353 158252.174753 158252.183153 158252.191553 158252.199953 158252.208353 158252.216753 158252.225153 158252.233553 158252.241953 158252.250353 158252.258753 158252.267153 158252.275553 158252.283953 158252.292353 158252.300753 158252.309153 158252.317553 158252.325953 158252.334353 158252.342753 158252.351153
14,158253.6784,142.8,805,809,0.406723284,0.30686055,2.838157791,0.965673092,gaze,,,,158253.678353 158253.686753 158253.695153 158253.711953 158253.720353 158253.737153 158253.745553 158253.753953 158253.762353 158253.770753 158253.779153 158253.787553 158253.795953 158253.804353 158253.812753 158253.821153
15,158254.6864,100.8,835,838,0.604324317,0.656214628,2.952225999,1,gaze,,,,158254.686353 158254.694753 158254.703153 158254.711553 158254.719953 158254.728353 158254.736753 158254.745153 158254.753553 158254.761953 158254.770353 158254.778753 158254.787153
16,158257.0552,100.8,903,906,0.454384613,0.357904524,2.805825379,0.96289671,gaze,,,,158257.055153 158257.063553 158257.071953 158257.080353 158257.088753 158257.097153 158257.105553 158257.113953 158257.130753 158257.139153 158257.147553 158257.155953
17,158259.1216,529.2,964,977,0.528975531,0.47214849,1.263640143,0.875532311,gaze,,,,158259.121553 158259.129953 158259.138353 158259.146753 158259.155153 158259.163553 158259.171953 158259.180353 158259.188753 158259.197153 158259.205553 158259.213953 158259.222353 158259.230753 158259.239153 158259.247553 158259.255953 158259.264353 158259.272753 158259.281153 158259.289553 158259.297953 158259.306353 158259.314753 158259.323153 158259.331553 158259.339953 158259.348353 158259.356753 158259.365153 158259.373553 158259.381953 158259.390353 158259.398753 158259.407153 158259.415553 158259.423953 158259.432353 158259.440753 158259.449153 158259.457553 158259.465953 158259.474353 158259.482753 158259.491153 158259.499553 158259.507953 158259.516353 158259.524753 158259.533153 158259.541553 158259.549953 158259.558353 158259.566753 158259.575153 158259.583553 158259.591953 158259.600353 158259.608753 158259.617153 158259.625553 158259.633953 158259.642353 158259.650753
