id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,53495.80461,201.6,5,10,0.400132316,0.807757756,2.223861822,1,gaze,,,,53495.804608 53495.813008 53495.821408 53495.829808 53495.838208 53495.846608 53495.855008 53495.863408 53495.871808 53495.880208 53495.888608 53495.897008 53495.905408 53495.913808 53495.922208 53495.930608 53495.939008 53495.947408 53495.955808 53495.964208 53495.972608 53495.981008 53495.989408 53495.997808 53496.006208
1,53497.17381,201.6,39,44,0.452712952,0.829058027,2.569582118,1,gaze,,,,53497.173808 53497.182208 53497.190608 53497.199008 53497.207408 53497.215808 53497.224208 53497.232608 53497.241008 53497.249408 53497.257808 53497.266208 53497.274608 53497.283008 53497.291408 53497.299808 53497.308208 53497.316608 53497.325008 53497.333408 53497.341808 53497.350208 53497.358608 53497.367008 53497.375408
2,53499.31581,201.6,92,98,0.551954767,0.377053611,2.995704086,0.849401049,gaze,,,,53499.315808 53499.324208 53499.332608 53499.341008 53499.357808 53499.366208 53499.374608 53499.383008 53499.391408 53499.399808 53499.408208 53499.416608 53499.425008 53499.433408 53499.441808 53499.450208 53499.458608 53499.467008 53499.475408 53499.483808 53499.492208 53499.500608 53499.509008 53499.517408
3,53500.92021,210,135,140,0.308590409,0.458817816,2.902696663,0.896473094,gaze,,,,53500.920208 53500.928608 53500.937008 53500.945408 53500.953808 53500.962208 53500.970608 53500.979008 53500.987408 53500.995808 53501.004208 53501.012608 53501.021008 53501.029408 53501.037808 53501.046208 53501.054608 53501.063008 53501.071408 53501.079808 53501.088208 53501.096608 53501.105008 53501.113408 53501.121808 53501.130208
4,53504.43981,252,225,231,0.52353358,0.616044793,2.864082452,0.993273208,gaze,,,,53504.439808 53504.448208 53504.456608 53504.465008 53504.481808 53504.490208 53504.498608 53504.507008 53504.515408 53504.523808 53504.532208 53504.540608 53504.549008 53504.557408 53504.565808 53504.574208 53504.582608 53504.591008 53504.599408 53504.607808 53504.616208 53504.624608 53504.633008 53504.641408 53504.649808 53504.658208 53504.666608 53504.675008 53504.683408 53504.691808
5,53505.85941,260.4,259,266,0.432156422,0.385100541,2.876141037,0.994227186,gaze,,,,53505.859408 53505.867808 53505.876208 53505.884608 53505.893008 53505.901408 53505.909808 53505.918208 53505.926608 53505.935008 53505.943408 53505.951808 53505.960208 53505.968608 53505.977008 53505.985408 53505.993808 53506.002208 53506.010608 53506.019008 53506.027408 53506.035808 53506.044208 53506.052608 53506.061008 53506.069408 53506.077808 53506.086208 53506.103008 53506.111408 53506.119808
6,53507.11101,201.6,292,297,0.491242546,0.842022842,2.930782124,0.999002261,gaze,,,,53507.111008 53507.119408 53507.127808 53507.136208 53507.144608 53507.153008 53507.161408 53507.169808 53507.178208 53507.186608 53507.195008 53507.203408 53507.211808 53507.220208 53507.228608 53507.237008 53507.245408 53507.253808 53507.262208 53507.270608 53507.279008 53507.287408 53507.295808 53507.304208 53507.312608
7,53508.54741,201.6,328,333,0.652830122,0.699617299,2.938555183,0.964809989,gaze,,,,53508.547408 53508.555808 53508.564208 53508.572608 53508.581008 53508.597808 53508.606208 53508.614608 53508.623008 53508.631408 53508.639808 53508.648208 53508.656608 53508.665008 53508.673408 53508.681808 53508.690208 53508.698608 53508.707008 53508.715408 53508.723808 53508.732208 53508.740608 53508.749008
8,53509.55541,361.2,353,362,0.700831052,0.418880965,2.855498836,0.997923252,gaze,,,,53509.555408 53509.563808 53509.572208 53509.580608 53509.589008 53509.597408 53509.605808 53509.614208 53509.622608 53509.631008 53509.639408 53509.647808 53509.656208 53509.664608 53509.673008 53509.681408 53509.689808 53509.698208 53509.706608 53509.715008 53509.723408 53509.740208 53509.748608 53509.757008 53509.765408 53509.773808 53509.782208 53509.790608 53509.799008 53509.807408 53509.815808 53509.824208 53509.832608 53509.841008 53509.849408 53509.857808 53509.866208 53509.874608 53509.883008 53509.891408 53509.899808 53509.908208 53509.916608
9,53510.93301,285.6,389,395,0.520381904,0.387680483,2.922243139,0.985553324,gaze,,,,53510.933008 53510.941408 53510.958208 53510.966608 53510.975008 53510.983408 53510.991808 53511.000208 53511.008608 53511.017008 53511.025408 53511.033808 53511.042208 53511.050608 53511.059008 53511.067408 53511.075808 53511.084208 53511.092608 53511.101008 53511.109408 53511.117808 53511.126208 53511.134608 53511.143008 53511.151408 53511.159808 53511.168208 53511.176608 53511.185008 53511.193408 53511.201808 53511.210208 53511.218608
