id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,399987.2363,100.8,6,8,0.49304135,0.699715424,2.979992041,0.997456661,gaze,,,,399987.236285 399987.248885 399987.257285 399987.265685 399987.269885 399987.27408500004 399987.278285 399987.286685 399987.295085 399987.29928499996 399987.303485 399987.311885 399987.320285 399987.324485 399987.328685 399987.337085
1,399988.4753,268.8,32,37,0.452007925,0.5861989,2.923925851,0.969089546,gaze,,,,399988.47528500005 399988.483685 399988.49208500003 399988.504685 399988.513085 399988.51728499995 399988.521485 399988.525685 399988.53408500005 399988.538285 399988.546685 399988.55088500003 399988.55928499997 399988.567685 399988.57608499995 399988.580285 399988.584485 399988.588685 399988.597085 399988.60968500003 399988.613885 399988.61808499997 399988.622285 399988.630685 399988.63488499995 399988.643285 399988.65168500005 399988.655885 399988.664285 399988.66848500003 399988.672685 399988.67688499996 399988.681085 399988.685285 399988.689485 399988.69368499995 399988.702085 399988.71048500005 399988.718885 399988.723085 399988.72728500003 399988.731485 399988.73568499996 399988.744085
2,399989.7311,508.2,59,70,0.521311595,0.693829942,2.22235122,0.975141078,gaze,,,,399989.731085 399989.735285 399989.743685 399989.747885 399989.760485 399989.768885 399989.773085 399989.77728499996 399989.789885 399989.794085 399989.798285 399989.806685 399989.81088500004 399989.819285 399989.823485 399989.831885 399989.840285 399989.844485 399989.848685 399989.857085 399989.861285 399989.86968500004 399989.878085 399989.882285 399989.886485 399989.890685 399989.899085 399989.903285 399989.911685 399989.920085 399989.92848500004 399989.932685 399989.941085 399989.945285 399989.949485 399989.95368499996 399989.957885 399989.962085 399989.966285 399989.974685 399989.983085 399989.98728500004 399989.991485 399989.999885 399990.008285 399990.01248499996 399990.016685 399990.025085 399990.033485 399990.037685 399990.041885 399990.04608500004 399990.054485 399990.062885 399990.07128499995 399990.075485 399990.083885 399990.08808500005 399990.092285 399990.100685 399990.10488500004 399990.109085 399990.11328499997 399990.117485 399990.125885 399990.134285 399990.138485 399990.142685 399990.14688500005 399990.155285 399990.16368500004 399990.167885 399990.17208499997 399990.176285 399990.184685 399990.18888499995 399990.197285 399990.201485 399990.20568500005 399990.214085 399990.218285 399990.226685 399990.23088499997 399990.235085 399990.239285
3,399991.9571,126,106,109,0.471349564,0.558290316,1.921786474,0.943283009,gaze,,,,399991.957085 399991.96128499997 399991.965485 399991.978085 399991.986485 399991.999085 399992.003285 399992.007485 399992.01168500003 399992.015885 399992.028485 399992.032685 399992.045285 399992.049485 399992.05368500005 399992.057885 399992.062085 399992.07048500003 399992.074685 399992.083085
4,399994.4771,168,159,162,0.471882555,0.500965019,1.577867872,0.926752229,gaze,,,,399994.477085 399994.485485 399994.48968500004 399994.49808499997 399994.506485 399994.51488499995 399994.519085 399994.52748499997 399994.535885 399994.540085 399994.544285 399994.55688499997 399994.561085 399994.565285 399994.57368499995 399994.577885 399994.582085 399994.586285 399994.59048500005 399994.598885 399994.60728500003 399994.611485 399994.61568499997 399994.624085 399994.63248499995 399994.636685 399994.640885 399994.645085
5,399996.2873,172.2,198,202,0.511768795,0.352161449,1.565147022,0.780058045,gaze,,,,399996.28728499997 399996.291485 399996.299885 399996.30408499995 399996.312485 399996.316685 399996.325085 399996.329285 399996.33768500003 399996.341885 399996.34608499997 399996.350285 399996.354485 399996.36288499995 399996.367085 399996.37548499997 399996.37968500005 399996.388085 399996.392285 399996.39648500003 399996.40488499997 399996.413285 399996.42168499995 399996.425885 399996.43428499997 399996.442685 399996.446885 399996.451085 399996.45528500003 399996.459485
6,399997.2911,197.3999999,222,226,0.476032298,0.629309438,2.900987356,0.992708861,gaze,,,,399997.29108500003 399997.295285 399997.30368500005 399997.307885 399997.316285 399997.32048500003 399997.324685 399997.32888499997 399997.333085 399997.337285 399997.34988500003 399997.354085 399997.36248500005 399997.366685 399997.370885 399997.37928500003 399997.383485 399997.391885 399997.396085 399997.40448499995 399997.408685 399997.41708499996 399997.42128500005 399997.425485 399997.429685 399997.43808500003 399997.44648499996 399997.450685 399997.454885 399997.459085 399997.46748500003 399997.471685 399997.475885 399997.48008500005 399997.488485
7,399999.7523,108.107,276,278,0.506849909,0.640428327,2.831422448,0.66949471,gaze,,,,399999.752285 399999.760685 399999.76488499995 399999.769085 399999.776392 399999.784792 399999.785885 399999.794285 399999.79848500004 399999.802685 399999.803778 399999.818392 399999.835192 399999.843592 399999.860392
8,400000.8191,159.6,299,301,0.456105787,0.275119947,2.833974922,0.77902712,gaze,,,,400000.81908499997 400000.827485 400000.835885 400000.84008500003 400000.844285 400000.856885 400000.86528499995 400000.869485 400000.87788499997 400000.886285 400000.894685 400000.89888500003 400000.903085 400000.90728499996 400000.911485 400000.919885 400000.928285 400000.932485 400000.936685 400000.94088500005 400000.949285 400000.961885 400000.96608499996 400000.970285 400000.978685
9,400001.8229,231,320,324,0.556369978,0.652119157,2.428714889,0.948513163,gaze,,,,400001.82288500003 400001.827085 400001.83128499996 400001.835485 400001.848085 400001.85228500003 400001.856485 400001.869085 400001.873285 400001.88168500003 400001.885885 400001.89008499996 400001.894285 400001.902685 400001.90688499995 400001.915285 400001.92368500005 400001.927885 400001.932085 400001.936285 400001.944685 400001.94888499996 400001.961485 400001.965685 400001.974085 400001.978285 400001.98248500004 400001.990885 400001.999285 400002.003485 400002.00768499996 400002.011885 400002.016085 400002.024485 400002.032885 400002.037085 400002.04128500004 400002.045485 400002.049685 400002.053885
