id,start_timestamp,duration,start_frame_index,end_frame_index,norm_pos_x,norm_pos_y,dispersion,confidence,method,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,base_data
0,250661.3375,134.4,28,32,0.606911143,0.493024577,2.813620175,0.846065742,gaze,,,,250661.337496 250661.345896 250661.354296 250661.362696 250661.371096 250661.379496 250661.387896 250661.396296 250661.404696 250661.413096 250661.421496 250661.429896 250661.438296 250661.446696 250661.455096 250661.463496 250661.471896
1,250663.4375,126,82,86,0.637822932,0.655194364,0.849714404,0.96220535,gaze,,,,250663.437496 250663.445896 250663.454296 250663.462696 250663.471096 250663.479496 250663.487896 250663.496296 250663.504696 250663.513096 250663.521496 250663.529896 250663.538296 250663.546696 250663.555096 250663.563496
2,250664.4875,100.8,111,114,0.607910641,0.715769497,2.898996474,0.965133396,gaze,,,,250664.487496 250664.495896 250664.504296 250664.512696 250664.521096 250664.529496 250664.537896 250664.546296 250664.554696 250664.563096 250664.571496 250664.579896 250664.588296
3,250669.1243,226.8,237,243,0.613677955,0.673898812,2.564083922,0.967935149,gaze,,,,250669.124296 250669.132696 250669.141096 250669.157896 250669.166296 250669.174696 250669.183096 250669.191496 250669.199896 250669.208296 250669.216696 250669.225096 250669.233496 250669.241896 250669.250296 250669.258696 250669.267096 250669.275496 250669.283896 250669.292296 250669.300696 250669.309096 250669.317496 250669.325896 250669.334296 250669.342696 250669.351096
4,250670.1827,218.4,265,271,0.704078845,0.57776603,2.803689033,0.895219928,gaze,,,,250670.182696 250670.191096 250670.199496 250670.207896 250670.216296 250670.224696 250670.233096 250670.241496 250670.249896 250670.258296 250670.266696 250670.275096 250670.283496 250670.291896 250670.300296 250670.308696 250670.317096 250670.325496 250670.333896 250670.342296 250670.350696 250670.359096 250670.367496 250670.375896 250670.384296 250670.392696 250670.401096
5,250671.1907,100.8,293,296,0.569993135,0.770418453,1.463615944,0.978312393,gaze,,,,250671.190696 250671.199096 250671.207496 250671.215896 250671.224296 250671.232696 250671.241096 250671.257896 250671.266296 250671.274696 250671.283096 250671.291496
6,250672.1987,159.6,321,324,0.655069706,0.611620279,2.765968784,0.923477396,gaze,,,,250672.198696 250672.207096 250672.215496 250672.223896 250672.232296 250672.240696 250672.249096 250672.257496 250672.265896 250672.274296 250672.282696 250672.291096 250672.299496 250672.307896 250672.316296 250672.324696 250672.333096 250672.341496 250672.349896 250672.358296
7,250674.3155,142.8,378,382,0.646700148,0.384467978,2.85853247,0.808103134,gaze,,,,250674.315496 250674.323896 250674.332296 250674.340696 250674.349096 250674.357496 250674.365896 250674.374296 250674.382696 250674.391096 250674.399496 250674.407896 250674.416296 250674.424696 250674.433096 250674.441496 250674.449896 250674.458296
8,250676.3315,772.8,432,452,0.47652591,0.650349804,2.259342498,0.989447608,gaze,,,,250676.331496 250676.339896 250676.348296 250676.356696 250676.365096 250676.373496 250676.381896 250676.390296 250676.398696 250676.407096 250676.415496 250676.423896 250676.432296 250676.440696 250676.449096 250676.457496 250676.465896 250676.474296 250676.491096 250676.499496 250676.507896 250676.516296 250676.524696 250676.533096 250676.541496 250676.549896 250676.558296 250676.566696 250676.575096 250676.583496 250676.591896 250676.600296 250676.608696 250676.617096 250676.625496 250676.633896 250676.642296 250676.650696 250676.659096 250676.667496 250676.675896 250676.684296 250676.692696 250676.701096 250676.709496 250676.717896 250676.726296 250676.734696 250676.743096 250676.751496 250676.759896 250676.768296 250676.776696 250676.785096 250676.793496 250676.801896 250676.810296 250676.818696 250676.827096 250676.835496 250676.843896 250676.852296 250676.860696 250676.869096 250676.877496 250676.894296 250676.902696 250676.911096 250676.919496 250676.927896 250676.936296 250676.944696 250676.953096 250676.961496 250676.969896 250676.978296 250676.995096 250677.003496 250677.011896 250677.020296 250677.028696 250677.037096 250677.045496 250677.053896 250677.062296 250677.070696 250677.079096 250677.087496 250677.095896 250677.104296
